0,0.000000
0.0104843,509.317000
0.0196011,993.789000
0.0309972,1590.060000
0.0387464,1987.580000
0.0501425,2621.120000
0.0565242,2981.370000
0.0701994,3813.660000
0.0802279,4434.780000
0.088433,4993.790000
0.0975499,5677.020000
0.105299,6285.710000
0.111225,6770.190000
0.117607,7242.240000
0.126268,8012.420000
